day,strategy,stock,profit
44,evolving,DSM,7683952.095784132
44,evolving,SHOP,7017730.01616069
44,noise,AAPL,879207.1613726899
44,noise,MSFT,716181.3572353001
44,noise,DSM,930402.8988449699
44,noise,SHOP,1578940.8325994876
44,arbitrage,AAPL,4717232.722212544
44,arbitrage,MSFT,3934887.5754801296
44,arbitrage,DSM,5006622.153480469
44,arbitrage,SHOP,4137923.4472137815
44,risk_averse,AAPL,2902351.188669966
44,risk_averse,MSFT,715916.203086009
44,risk_averse,DSM,6039785.466646548
44,risk_averse,SHOP,768372.6788975341
44,mean_reversion,AAPL,4715646.564605885
44,mean_reversion,MSFT,3970683.3856344293
44,mean_reversion,DSM,4991460.780875719
44,mean_reversion,SHOP,4207096.356729221
44,contrarian,AAPL,1287008.282045461
44,contrarian,MSFT,10139494.668892225
44,contrarian,DSM,8083538.493767112
44,contrarian,SHOP,9148670.666693395
44,hft,AAPL,21413.127689935776
44,hft,MSFT,13920.592837783564
44,hft,DSM,9602.202649676605
44,hft,SHOP,15633.07755048991
45,momentum,AAPL,11008982.174783902
45,momentum,MSFT,4679895.64610128
45,momentum,DSM,1385061.0126168178
45,momentum,SHOP,8813359.013618918
45,evolving,AAPL,6203819.780053715
45,evolving,MSFT,6957790.47216609
45,evolving,DSM,7799603.452900138
45,evolving,SHOP,7836872.118814336
45,noise,AAPL,844495.7813635876
45,noise,MSFT,706932.8770545768
45,noise,DSM,944064.4260071038
45,noise,SHOP,1373452.1808228479
45,arbitrage,AAPL,4610004.503992816
45,arbitrage,MSFT,3885512.553885129
45,arbitrage,DSM,5081976.949996548
45,arbitrage,SHOP,4196971.263630103
45,risk_averse,AAPL,2836377.3508426496
45,risk_averse,MSFT,5283275.948016942
45,risk_averse,DSM,6130690.430290272
45,risk_averse,SHOP,779337.2918155025
45,mean_reversion,AAPL,4608454.40160412
45,mean_reversion,MSFT,3920859.1977378572
45,mean_reversion,DSM,5066587.383189699
45,mean_reversion,SHOP,4267131.264693797
45,contrarian,AAPL,1255582.934846747
45,contrarian,MSFT,1061446.6235478828
45,contrarian,DSM,8205204.035854139
45,contrarian,SHOP,1137574.257246722
45,hft,AAPL,20926.38224744549
45,hft,MSFT,13745.917053838954
45,hft,DSM,10088.716017826278
45,hft,SHOP,8699.840131897872
46,momentum,AAPL,11087877.198594736
46,momentum,MSFT,4688783.878983265
46,momentum,DSM,1406420.395983813
46,momentum,SHOP,1143267.095934179
46,evolving,AAPL,6248278.977234345
46,evolving,MSFT,6971004.968115731
46,evolving,DSM,7919883.150865345
46,evolving,SHOP,7779236.024011779
46,noise,AAPL,850547.7954118404
46,noise,MSFT,708275.5104204236
46,noise,DSM,956886.7657119386
46,noise,SHOP,1326573.3643991894
46,arbitrage,AAPL,4643041.746613061
46,arbitrage,MSFT,3892892.0646811416
46,arbitrage,DSM,5160347.428227045
46,arbitrage,SHOP,4217454.222914503
46,risk_averse,AAPL,2856704.030918833
46,risk_averse,MSFT,5293310.143340232
46,risk_averse,DSM,6225233.389778729
46,risk_averse,SHOP,783140.7808113483
46,mean_reversion,AAPL,4641480.535534848
46,mean_reversion,MSFT,3928305.840202166
46,mean_reversion,DSM,5144720.534938332
46,mean_reversion,SHOP,4287956.633862597
46,contrarian,AAPL,1264580.9733546174
46,contrarian,MSFT,1063462.5626831069
46,contrarian,DSM,8331738.605096723
46,contrarian,SHOP,8997658.690016657
46,hft,AAPL,21076.349555910063
46,hft,MSFT,13772.023813730608
46,hft,DSM,11980.618188010261
46,hft,SHOP,15651.53523047513
47,momentum,AAPL,11044147.87061018
47,momentum,MSFT,1077206.4097508388
47,momentum,DSM,1423451.5524330118
47,momentum,SHOP,1150491.3954974893
47,evolving,AAPL,6223636.47481116
47,evolving,MSFT,6573884.845284562
47,evolving,DSM,8015789.587793585
47,evolving,SHOP,7828392.980956543
47,noise,AAPL,847193.331536925
47,noise,MSFT,755640.3481733688
47,noise,DSM,971110.2813265383
47,noise,SHOP,1341908.8711420433
47,arbitrage,AAPL,4624730.117457445
47,arbitrage,MSFT,3947097.0668401574
47,arbitrage,DSM,5222837.054112265
47,arbitrage,SHOP,4244104.296907958
47,risk_averse,AAPL,2845437.514769227
47,risk_averse,MSFT,5367014.701026583
47,risk_averse,DSM,6300618.334491519
47,risk_averse,SHOP,788089.4438323984
47,mean_reversion,AAPL,4623175.063618351
47,mean_reversion,MSFT,3983003.947165187
47,mean_reversion,DSM,5207020.925751904
47,mean_reversion,SHOP,4315052.212269174
47,contrarian,AAPL,1259593.6096639372
47,contrarian,MSFT,5220328.445476558
47,contrarian,DSM,8432632.43746899
47,contrarian,SHOP,9054514.85422912
47,hft,AAPL,20993.22682773228
47,hft,MSFT,5452.526271578414
47,hft,DSM,9489.67701622018
47,hft,SHOP,10358.395642737567
48,momentum,AAPL,11400444.944702802
48,momentum,MSFT,1086888.9256439353
48,momentum,DSM,1443514.1014361868
48,momentum,SHOP,9014226.894632835
48,evolving,AAPL,6019406.078047731
48,evolving,MSFT,6632974.490423432
48,evolving,DSM,8128766.507260448
48,evolving,SHOP,7754399.09538303
48,noise,AAPL,846922.4536310806
48,noise,MSFT,761224.7994046926
48,noise,DSM,983371.70515123
48,noise,SHOP,1299083.0992265148
48,arbitrage,AAPL,4663483.38659282
48,arbitrage,MSFT,3982575.7176681054
48,arbitrage,DSM,5296449.270948569
48,arbitrage,SHOP,4208336.997494349
48,risk_averse,AAPL,2869281.06953182
48,risk_averse,MSFT,5415256.342248368
48,risk_averse,DSM,6389421.120838485
48,risk_averse,SHOP,781447.7995347141
48,mean_reversion,AAPL,4661915.302064711
48,mean_reversion,MSFT,4018805.3485228983
48,mean_reversion,DSM,5280410.225377048
48,mean_reversion,SHOP,4278686.997452459
48,contrarian,AAPL,1270148.467767397
48,contrarian,MSFT,5267251.591015619
48,contrarian,DSM,8551484.463878464
48,contrarian,SHOP,1141358.399320426
48,hft,AAPL,21169.1411294565
48,hft,MSFT,6709.190899036563
48,hft,DSM,10692.697047675478
48,hft,SHOP,11959.499992879188
49,momentum,AAPL,11441026.044141788
49,momentum,MSFT,5513276.47927841
49,momentum,DSM,1455147.0089180109
49,momentum,SHOP,8947625.958181515
49,evolving,AAPL,6040990.162476234
49,evolving,MSFT,6139422.991461671
49,evolving,DSM,7316155.794837981
49,evolving,SHOP,7697106.301735068
49,noise,AAPL,849779.7977850286
49,noise,MSFT,869168.3822352239
49,noise,DSM,971894.4837341342
49,noise,SHOP,1289205.600698856
49,arbitrage,AAPL,4680083.5529865315
49,arbitrage,MSFT,3941469.4552698964
49,arbitrage,DSM,5339131.988277052
49,arbitrage,SHOP,4177244.0165640684
49,risk_averse,AAPL,2879494.581457522
49,risk_averse,MSFT,5359362.628245465
49,risk_averse,DSM,6440911.816140526
49,risk_averse,SHOP,775674.1313272143
49,mean_reversion,AAPL,4678509.886694338
49,mean_reversion,MSFT,3977325.1410152763
49,mean_reversion,DSM,5322963.688177958
49,mean_reversion,SHOP,4247074.240846316
49,contrarian,AAPL,1274669.696677551
49,contrarian,MSFT,1075670.5723614036
49,contrarian,DSM,9517918.972776081
49,contrarian,SHOP,1132925.5587552083
49,hft,AAPL,21244.49494462597
49,hft,MSFT,14475.073134245764
49,hft,DSM,10778.866732726183
49,hft,SHOP,12569.440370804557
50,momentum,AAPL,11446004.600463407
50,momentum,MSFT,5537528.761724395
50,momentum,DSM,1467732.9739211116
50,momentum,SHOP,9020818.635359496
50,evolving,AAPL,6043618.896092154
50,evolving,MSFT,6166429.621911526
50,evolving,DSM,7380160.036399086
50,evolving,SHOP,7760069.574828946
50,noise,AAPL,850149.579006392
50,noise,MSFT,875926.1821525246
50,noise,DSM,978669.8508824593
50,noise,SHOP,1299188.2489965535
50,arbitrage,AAPL,4682120.088824192
50,arbitrage,MSFT,3958807.5356002613
50,arbitrage,DSM,5385311.603078383
50,arbitrage,SHOP,4211414.384684866
50,risk_averse,AAPL,2880747.5919739124
50,risk_averse,MSFT,5382937.860991217
50,risk_averse,DSM,6496621.02641891
50,risk_averse,SHOP,782019.2408070785
50,mean_reversion,AAPL,4680545.737751956
50,mean_reversion,MSFT,3994820.9464699402
50,mean_reversion,DSM,5369003.458923705
50,mean_reversion,SHOP,4281815.828761841
50,contrarian,AAPL,1275224.3685095855
50,contrarian,MSFT,1080402.3260903799
50,contrarian,DSM,9601148.068664616
50,contrarian,SHOP,1142193.0287049045
50,hft,AAPL,21253.739475160033
50,hft,MSFT,11337.555273787762
50,hft,DSM,10872.096103119264
50,hft,SHOP,13657.88015093372
51,momentum,AAPL,11339752.500832392
51,momentum,MSFT,5516538.554637591
51,momentum,DSM,1464793.3297819174
51,momentum,SHOP,8975017.872476675
51,evolving,AAPL,5987516.594940516
51,evolving,MSFT,6235890.719416261
51,evolving,DSM,7365378.707245223
51,evolving,SHOP,7720669.923764209
51,noise,AAPL,842257.7267030886
51,noise,MSFT,774339.5717613831
51,noise,DSM,976709.7252039476
51,noise,SHOP,1298475.6685967275
51,arbitrage,AAPL,4638656.442990769
51,arbitrage,MSFT,3942092.3653306286
51,arbitrage,DSM,5374525.649520769
51,arbitrage,SHOP,4190032.0690180417
51,risk_averse,AAPL,2854005.904298738
51,risk_averse,MSFT,5360209.622225383
51,risk_averse,DSM,6483609.290453117
51,risk_averse,SHOP,778048.7499607465
51,mean_reversion,AAPL,4637096.706459836
51,mean_reversion,MSFT,3977953.717710655
51,mean_reversion,DSM,5358250.168078746
51,mean_reversion,SHOP,4260076.068834454
51,contrarian,AAPL,1263386.5900546247
51,contrarian,MSFT,1075840.5714008943
51,contrarian,DSM,9581918.440965846
51,contrarian,SHOP,1136393.8530215276
51,hft,AAPL,21056.443167577316
51,hft,MSFT,11289.685008527846
51,hft,DSM,10850.320961347323
51,hft,SHOP,6864.31198200879
52,momentum,AAPL,11314561.12733575
52,momentum,MSFT,1100992.4109937318
52,momentum,DSM,1458476.6361459373
52,momentum,SHOP,9022864.796968563
52,evolving,AAPL,5974215.266992712
52,evolving,MSFT,6489322.215653409
52,evolving,DSM,7333616.655998446
52,evolving,SHOP,7879278.550322598
52,noise,AAPL,840386.6427466912
52,noise,MSFT,1339066.488944347
52,noise,DSM,972497.8162745751
52,noise,SHOP,1017621.5746867154
52,arbitrage,AAPL,4628351.621349394
52,arbitrage,MSFT,3965229.3117697597
52,arbitrage,DSM,5351348.842747716
52,arbitrage,SHOP,4172318.204095915
52,risk_averse,AAPL,2847665.7016627896
52,risk_averse,MSFT,818429.7427190451
52,risk_averse,DSM,6455649.732807352
52,risk_averse,SHOP,774759.455217275
52,mean_reversion,AAPL,4626795.349788745
52,mean_reversion,MSFT,4001301.14176227
52,mean_reversion,DSM,5335143.546790546
52,mean_reversion,SHOP,4242066.084471972
52,contrarian,AAPL,1260579.9641200283
52,contrarian,MSFT,9325369.64928708
52,contrarian,DSM,9540597.906521931
52,contrarian,SHOP,1129915.662092175
52,hft,AAPL,21009.66606866742
52,hft,MSFT,12558.34081220879
52,hft,DSM,10803.530638117914
52,hft,SHOP,6835.29227685382
53,momentum,AAPL,11317686.042050123
53,momentum,MSFT,1083050.612544838
53,momentum,DSM,9357850.080056941
53,momentum,SHOP,8985059.435755024
53,evolving,AAPL,5975865.257035086
53,evolving,MSFT,6386522.155258109
53,evolving,DSM,7188219.311500444
53,evolving,SHOP,7823404.48835772
53,noise,AAPL,840618.7451284165
53,noise,MSFT,1049355.7045989917
53,noise,DSM,1157874.744095465
53,noise,SHOP,849488.530932999
53,arbitrage,AAPL,4629629.903725712
53,arbitrage,MSFT,3968511.380287666
53,arbitrage,DSM,5308861.0605549365
53,arbitrage,SHOP,4111359.540486413
53,risk_averse,AAPL,2848452.1848814115
53,risk_averse,MSFT,722033.7416965541
53,risk_averse,DSM,6404394.199329628
53,risk_averse,SHOP,763440.0163109836
53,mean_reversion,AAPL,4628073.2023458425
53,mean_reversion,MSFT,4004613.067372492
53,mean_reversion,DSM,5292784.428810324
53,mean_reversion,SHOP,4180088.3860311536
53,contrarian,AAPL,1260928.1176926354
53,contrarian,MSFT,9848005.396932272
53,contrarian,DSM,1447790.0032233743
53,contrarian,SHOP,1113407.2978248072
53,hft,AAPL,21015.46862821018
53,hft,MSFT,12568.735503606604
53,hft,DSM,11253.642221230199
53,hft,SHOP,6735.426863384561
54,momentum,AAPL,11334798.123314152
54,momentum,MSFT,5148822.031780953
54,momentum,DSM,9314581.971161831
54,momentum,SHOP,8804161.638013545
54,evolving,AAPL,5984900.628004085
54,evolving,MSFT,6306432.83124174
54,evolving,DSM,7154982.974812853
54,evolving,SHOP,7665894.49603072
54,noise,AAPL,841889.741357253
54,noise,MSFT,868706.6686202477
54,noise,DSM,1153587.8715883316
54,noise,SHOP,830095.8935085207
54,arbitrage,AAPL,4636629.797771212
54,arbitrage,MSFT,3946007.640748282
54,arbitrage,DSM,5284314.35628934
54,arbitrage,SHOP,4028584.8085088213
54,risk_averse,AAPL,2852758.9791398193
54,risk_averse,MSFT,5573735.792556919
54,risk_averse,DSM,6374782.05302967
54,risk_averse,SHOP,748069.5428437977
54,mean_reversion,AAPL,4635070.7426946275
54,mean_reversion,MSFT,3981904.610525981
54,mean_reversion,DSM,5268312.058440547
54,mean_reversion,SHOP,4095929.9239971004
54,contrarian,AAPL,1262834.6120358973
54,contrarian,MSFT,1083024.873367087
54,contrarian,DSM,1441095.822938242
54,contrarian,SHOP,1090990.870910113
54,hft,AAPL,21047.24353393135
54,hft,MSFT,12497.463552235076
54,hft,DSM,9956.985328136041
54,hft,SHOP,8350.794320546467
55,momentum,AAPL,11566081.140464589
55,momentum,MSFT,5290538.309445458
55,momentum,DSM,9391311.190319488
55,momentum,SHOP,1131436.1990800537
55,evolving,AAPL,5708556.127286783
55,evolving,MSFT,6480011.211047453
55,evolving,DSM,7213922.41605073
55,evolving,SHOP,8603408.483212018
55,noise,AAPL,839699.356796294
55,noise,MSFT,888791.8568763931
55,noise,DSM,1163090.5950482532
55,noise,SHOP,851368.0624799514
55,arbitrage,AAPL,4624566.45761518
55,arbitrage,MSFT,4054617.631738609
55,arbitrage,DSM,5327844.09445657
55,arbitrage,SHOP,4173810.645595124
55,risk_averse,AAPL,2845336.8204923472
55,risk_averse,MSFT,5727147.40483079
55,risk_averse,DSM,6427294.5598435765
55,risk_averse,SHOP,753546.5558747305
55,mean_reversion,AAPL,4623011.458806296
55,mean_reversion,MSFT,4091502.6304100854
55,mean_reversion,DSM,5311709.977077668
55,mean_reversion,SHOP,4243583.474842783
55,contrarian,AAPL,1259549.0351944563
55,contrarian,MSFT,1112834.0710290505
55,contrarian,DSM,1452966.9039559388
55,contrarian,SHOP,8483399.216906134
55,hft,AAPL,20992.483919907467
55,hft,MSFT,15983.499424306521
55,hft,DSM,12907.293903124897
55,hft,SHOP,14652.29414200885
56,momentum,AAPL,11552241.120490205
56,momentum,MSFT,5280663.120154298
56,momentum,DSM,9460329.074791336
56,momentum,SHOP,1139913.0794886218
56,evolving,AAPL,5701725.245688569
56,evolving,MSFT,6127167.065447428
56,evolving,DSM,7266938.406449642
56,evolving,SHOP,8667866.439283587
56,noise,AAPL,838694.5691132931
56,noise,MSFT,781335.8206594896
56,noise,DSM,1169110.0927749
56,noise,SHOP,861120.8204079615
56,arbitrage,AAPL,4619032.6824868955
56,arbitrage,MSFT,4046422.466790066
56,arbitrage,DSM,5366999.066615727
56,arbitrage,SHOP,4205081.426677927
56,risk_averse,AAPL,2841932.0788213196
56,risk_averse,MSFT,6166431.542214093
56,risk_averse,DSM,6474529.526762237
56,risk_averse,SHOP,759192.233502534
56,mean_reversion,AAPL,4617479.54439594
56,mean_reversion,MSFT,4083232.913758845
56,mean_reversion,DSM,5350746.377652217
56,mean_reversion,SHOP,4275377.003854089
56,contrarian,AAPL,1258041.853669939
56,contrarian,MSFT,1104313.409063308
56,contrarian,DSM,1463644.9338802171
56,contrarian,SHOP,8546958.046540577
56,hft,AAPL,20967.364227832466
56,hft,MSFT,15951.19368647024
56,hft,DSM,14266.249201300227
56,hft,SHOP,13918.52428087966
57,momentum,AAPL,11546738.274344316
57,momentum,MSFT,5342033.553853059
57,momentum,DSM,10012866.35862602
57,momentum,SHOP,1129125.6655281074
57,evolving,AAPL,5699009.260412038
57,evolving,MSFT,6215753.187335141
57,evolving,DSM,6741975.155372882
57,evolving,SHOP,8585839.252195833
57,noise,AAPL,838295.0615953177
57,noise,MSFT,759246.5007606142
57,noise,DSM,1023386.7672786863
57,noise,SHOP,852553.9373906008
57,arbitrage,AAPL,4616832.43182308
57,arbitrage,MSFT,4093448.8905677074
57,arbitrage,DSM,5331297.935762055
57,arbitrage,SHOP,4165287.2047292865
57,risk_averse,AAPL,2840578.340198341
57,risk_averse,MSFT,6251888.0798326805
57,risk_averse,DSM,6431461.133609584
57,risk_averse,SHOP,752007.7200113133
57,mean_reversion,AAPL,4615280.033560861
57,mean_reversion,MSFT,4130687.1385614187
57,mean_reversion,DSM,5315153.359240559
57,mean_reversion,SHOP,4234917.549174778
57,contrarian,AAPL,1257442.592392977
57,contrarian,MSFT,1117147.4398112618
57,contrarian,DSM,1453011.8869337772
57,contrarian,SHOP,8466075.059749538
57,hft,AAPL,20957.376539882818
57,hft,MSFT,16136.57413060716
57,hft,DSM,14171.350502193865
57,hft,SHOP,14065.329577989289
58,momentum,AAPL,11755220.439174304
58,momentum,MSFT,5333180.022408585
58,momentum,DSM,10080360.50014613
58,momentum,SHOP,1121605.2356479864
58,evolving,AAPL,5622245.579113579
58,evolving,MSFT,6205451.611026974
58,evolving,DSM,6661186.302767758
58,evolving,SHOP,8528654.118574817
58,noise,AAPL,844697.7387795006
58,noise,MSFT,757988.1760607115
58,noise,DSM,991638.1723870883
58,noise,SHOP,846737.2530095312
58,arbitrage,AAPL,4652094.583574553
58,arbitrage,MSFT,4086664.680378152
58,arbitrage,DSM,5367234.835793907
58,arbitrage,SHOP,4137544.721044735
58,risk_averse,AAPL,2862273.930405082
58,risk_averse,MSFT,6241526.615954923
58,risk_averse,DSM,6639695.692220665
58,risk_averse,SHOP,746999.0469288498
58,mean_reversion,AAPL,4650530.328502739
58,mean_reversion,MSFT,4123841.2121740426
58,mean_reversion,DSM,5350981.432859131
58,mean_reversion,SHOP,4206711.299464074
58,contrarian,AAPL,1267046.6081692684
58,contrarian,MSFT,1115295.9538768078
58,contrarian,DSM,1462806.2641295602
58,contrarian,SHOP,8409687.60369354
58,hft,AAPL,21117.443469487695
58,hft,MSFT,16109.830444886955
58,hft,DSM,14266.875909411752
58,hft,SHOP,13418.316213351443
59,momentum,AAPL,1262535.4527603653
59,momentum,MSFT,5417501.893419951
59,momentum,DSM,10038845.290577767
59,momentum,SHOP,1106312.320495588
59,evolving,AAPL,7857367.901614178
59,evolving,MSFT,6303564.798302505
59,evolving,DSM,6595792.482197035
59,evolving,SHOP,7889372.662813236
59,noise,AAPL,840859.8230027086
59,noise,MSFT,772070.5974667193
59,noise,DSM,971894.4961941149
59,noise,SHOP,760487.284014747
59,arbitrage,AAPL,4630957.617796388
59,arbitrage,MSFT,4151278.1400021585
59,arbitrage,DSM,5329281.259573681
59,arbitrage,SHOP,4085160.6797559983
59,risk_averse,AAPL,2849269.0817228635
59,risk_averse,MSFT,6340210.178109779
59,risk_averse,DSM,6593999.318919985
59,risk_averse,SHOP,737541.5469970602
59,mean_reversion,AAPL,4629400.469976013
59,mean_reversion,MSFT,4189042.4627043344
59,mean_reversion,DSM,5313142.790079676
59,mean_reversion,SHOP,4153451.563737207
59,contrarian,AAPL,9439897.231461652
59,contrarian,MSFT,1132929.6810653
59,contrarian,DSM,1452462.2544598617
59,contrarian,SHOP,8911140.868940111
59,hft,AAPL,21021.49557506758
59,hft,MSFT,14266.52190971097
59,hft,DSM,14165.989889176271
59,hft,SHOP,13248.431492354708
60,momentum,AAPL,6835250.036398112
60,momentum,MSFT,5694601.794669888
60,momentum,DSM,10735675.267410386
60,momentum,SHOP,6566315.71063181
60,evolving,AAPL,8642527.979335474
60,evolving,MSFT,6178998.850984554
60,evolving,DSM,6121302.833961123
60,evolving,SHOP,8174545.194388134
60,noise,AAPL,847014.4846260519
60,noise,MSFT,766431.3342096863
60,noise,DSM,982148.6572731166
60,noise,SHOP,740872.8086258755
60,arbitrage,AAPL,4664853.846810899
60,arbitrage,MSFT,4200088.9954475
60,arbitrage,DSM,5400454.781527676
60,arbitrage,SHOP,4054804.3377858894
60,risk_averse,AAPL,4815747.908701723
60,risk_averse,MSFT,6414758.563464775
60,risk_averse,DSM,6684607.336744909
60,risk_averse,SHOP,2678394.1591987917
60,mean_reversion,AAPL,4663285.301469002
60,mean_reversion,MSFT,4238297.352212015
60,mean_reversion,DSM,5384100.779833951
60,mean_reversion,SHOP,4122587.7603500155
60,contrarian,AAPL,1272247.1268151759
60,contrarian,MSFT,1146250.7029354523
60,contrarian,DSM,1471860.1524352282
60,contrarian,SHOP,1100531.6487511126
60,hft,AAPL,21175.362115651493
60,hft,MSFT,14434.268111039202
60,hft,DSM,14355.179264491448
60,hft,SHOP,13149.983977440055
61,momentum,AAPL,6823386.718606862
61,momentum,MSFT,1137467.6200831374
61,momentum,DSM,1465925.601602435
61,momentum,SHOP,6620074.099319244
61,evolving,AAPL,8627527.9346564
61,evolving,MSFT,7323775.968295831
61,evolving,DSM,7058709.196915861
61,evolving,SHOP,8241470.148543369
61,noise,AAPL,845544.3991205725
61,noise,MSFT,1488801.9525891573
61,noise,DSM,1020057.2180303284
61,noise,SHOP,746664.9765583583
61,arbitrage,AAPL,4656757.487008493
61,arbitrage,MSFT,4149463.982800852
61,arbitrage,DSM,5371385.63427733
61,arbitrage,SHOP,4088000.997411815
61,risk_averse,AAPL,4807389.655888838
61,risk_averse,MSFT,784595.4134595058
61,risk_averse,DSM,6648625.953168305
61,risk_averse,SHOP,2700322.1566654984
61,mean_reversion,AAPL,4655191.664047158
61,mean_reversion,MSFT,4187211.8020513966
61,mean_reversion,DSM,5355119.661629784
61,mean_reversion,SHOP,4156339.362463835
61,contrarian,AAPL,1270039.0039383166
61,contrarian,MSFT,9227664.125903092
61,contrarian,DSM,9661264.820522603
61,contrarian,SHOP,1109541.6949845802
61,hft,AAPL,21138.60997801426
61,hft,MSFT,9367.051443654187
61,hft,DSM,17169.63779462825
61,hft,SHOP,13530.996280299862
62,momentum,AAPL,1265641.6247729056
62,momentum,MSFT,8523738.414503984
62,momentum,DSM,1458687.8586260122
62,momentum,SHOP,6506754.251533749
62,evolving,AAPL,7577912.03928848
62,evolving,MSFT,8592287.850813733
62,evolving,DSM,7023858.094747433
62,evolving,SHOP,8100395.8752421355
62,noise,AAPL,1227672.3760297108
62,noise,MSFT,1231756.5723632507
62,noise,DSM,1016459.5952353859
62,noise,SHOP,733749.5194045203
62,arbitrage,AAPL,4646936.039598278
62,arbitrage,MSFT,4221052.426710666
62,arbitrage,DSM,5344865.387543466
62,arbitrage,SHOP,4018024.189928397
62,risk_averse,AAPL,4797250.51404661
62,risk_averse,MSFT,798131.6111422023
62,risk_averse,DSM,6615799.562973126
62,risk_averse,SHOP,2654099.09463109
62,mean_reversion,AAPL,4645373.519073865
62,mean_reversion,MSFT,4259451.488543956
62,mean_reversion,DSM,5328679.725198954
62,mean_reversion,SHOP,4085192.765487214
62,contrarian,AAPL,7469473.114894282
62,contrarian,MSFT,1155811.7611818754
62,contrarian,DSM,9613564.069869537
62,contrarian,SHOP,1090548.9927729573
62,hft,AAPL,10781.391618435797
62,hft,MSFT,14506.312248129714
62,hft,DSM,15466.299573645287
62,hft,SHOP,13299.377960645697
63,momentum,AAPL,7217830.403727001
63,momentum,MSFT,8793278.39595155
63,momentum,DSM,1459393.3237391918
63,momentum,SHOP,6636405.78603852
63,evolving,AAPL,7928190.258387592
63,evolving,MSFT,8507130.621640727
63,evolving,DSM,7027255.042776268
63,evolving,SHOP,8261801.810478581
63,noise,AAPL,1105177.6121939507
63,noise,MSFT,1009916.5726177412
63,noise,DSM,1014072.3428176737
63,noise,SHOP,748369.9810748762
63,arbitrage,AAPL,4641059.3316362295
63,arbitrage,MSFT,4225306.438581134
63,arbitrage,DSM,5347450.324439594
63,arbitrage,SHOP,4098086.073590162
63,risk_averse,AAPL,4791183.712168679
63,risk_averse,MSFT,858728.0470862987
63,risk_averse,DSM,6618999.161680975
63,risk_averse,SHOP,2706983.8367074654
63,mean_reversion,AAPL,4639498.787140046
63,mean_reversion,MSFT,4263744.199309468
63,mean_reversion,DSM,5331256.834224266
63,mean_reversion,SHOP,4166593.029016272
63,contrarian,AAPL,1264509.2052538206
63,contrarian,MSFT,1153132.8218499678
63,contrarian,DSM,9618213.477228846
63,contrarian,SHOP,1112278.928298394
63,hft,AAPL,12796.464868667563
63,hft,MSFT,14520.931830703405
63,hft,DSM,17812.839236861302
63,hft,SHOP,13564.377174370566
64,momentum,AAPL,7348797.35484143
64,momentum,MSFT,8906672.535383357
64,momentum,DSM,8723316.948377568
64,momentum,SHOP,6611181.683632316
64,evolving,AAPL,8072046.6318292385
64,evolving,MSFT,8616834.728850465
64,evolving,DSM,7938072.707597521
64,evolving,SHOP,8230399.792330952
64,noise,AAPL,1117604.4407583384
64,noise,MSFT,1024670.3747378717
64,noise,DSM,1000579.2593857883
64,noise,SHOP,745116.046142301
64,arbitrage,AAPL,4725270.97926538
64,arbitrage,MSFT,4279794.078556139
64,arbitrage,DSM,5346496.869641384
64,arbitrage,SHOP,4082509.7893600324
64,risk_averse,AAPL,4878119.354586641
64,risk_averse,MSFT,869801.8154262421
64,risk_averse,DSM,6617818.988677606
64,risk_averse,SHOP,2696694.948458247
64,mean_reversion,AAPL,4723682.118815054
64,mean_reversion,MSFT,4318727.515254592
64,mean_reversion,DSM,5330306.266738699
64,mean_reversion,SHOP,4150756.358891294
64,contrarian,AAPL,1287453.622898051
64,contrarian,MSFT,1168003.1009536665
64,contrarian,DSM,1457334.1568292205
64,contrarian,SHOP,1108051.3029095335
64,hft,AAPL,18907.43935886296
64,hft,MSFT,12112.624750630617
64,hft,DSM,14031.855848991563
64,hft,SHOP,13922.300184377245
65,momentum,AAPL,7318009.760200547
65,momentum,MSFT,1173809.2552048408
65,momentum,DSM,8646854.90967977
65,momentum,SHOP,1126444.1289416708
65,evolving,AAPL,8038229.003226318
65,evolving,MSFT,7066162.9875085745
65,evolving,DSM,7877053.935872073
65,evolving,SHOP,7389812.76788119
65,noise,AAPL,1111656.502965689
65,noise,MSFT,1693722.8198198802
65,noise,DSM,967194.974959862
65,noise,SHOP,1248251.9374780257
65,arbitrage,AAPL,4705474.57987467
65,arbitrage,MSFT,4243958.910278933
65,arbitrage,DSM,5294719.958704566
65,arbitrage,SHOP,4158985.791463451
65,risk_averse,AAPL,4857682.600918382
65,risk_averse,MSFT,772148.8583391588
65,risk_averse,DSM,6553730.253057328
65,risk_averse,SHOP,2747211.042525713
65,mean_reversion,AAPL,4703892.375913718
65,mean_reversion,MSFT,4282566.353195891
65,mean_reversion,DSM,5278686.149946715
65,mean_reversion,SHOP,4228510.796335792
65,contrarian,AAPL,1282059.8695603549
65,contrarian,MSFT,9707913.016733777
65,contrarian,DSM,1443042.7882068313
65,contrarian,SHOP,7246869.357863686
65,hft,AAPL,18828.227135342575
65,hft,MSFT,14013.071873562652
65,hft,DSM,13895.967590139755
65,hft,SHOP,11263.050789319379
66,momentum,AAPL,7839933.288380989
66,momentum,MSFT,9424889.398664847
66,momentum,DSM,8698334.95280111
66,momentum,SHOP,1116147.6162571958
66,evolving,AAPL,7757434.4465759965
66,evolving,MSFT,7666761.255141649
66,evolving,DSM,7923950.88054428
66,evolving,SHOP,6887181.976314858
66,noise,AAPL,947703.4582698458
66,noise,MSFT,1485567.9668985426
66,noise,DSM,972774.067162617
66,noise,SHOP,1007150.9786695999
